Age,Age_Category,Gender,Occupational_Status,Annual_Salary,State,City,Latitude,Longitude,Residence,Genre
21,21-30,Female,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Romantic Comedy
21,21-30,Female,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Thriller
21,21-30,Female,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Comedy
23,21-30,Male,Employed,between 6 and 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Sci-Fi/Fantasy
23,21-30,Male,Employed,between 6 and 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Crime/Mystery
23,21-30,Male,Employed,between 6 and 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Action
23,21-30,Male,Employed,between 6 and 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Thriller
23,21-30,Male,Employed,between 6 and 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Anime
28,21-30,Female,Employed,between 1 and  3 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Horror
28,21-30,Female,Employed,between 1 and  3 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Crime/Mystery
28,21-30,Female,Employed,between 1 and  3 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Thriller
28,21-30,Female,Employed,between 1 and  3 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Anime
21,21-30,Female,Student,,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Romantic Comedy
21,21-30,Female,Student,,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Sci-Fi/Fantasy
21,21-30,Female,Student,,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Crime/Mystery
21,21-30,Female,Student,,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Action
21,21-30,Female,Student,,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Thriller
33,31-40,Male,Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Sci-Fi/Fantasy
33,31-40,Male,Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Crime/Mystery
33,31-40,Male,Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Action
33,31-40,Male,Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Thriller
33,31-40,Male,Employed,more than 9 lakhs,Kerala,Thrissur,10.52,76.21,Town/City,Anime
22,21-30,Female,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Romantic Comedy
22,21-30,Female,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Crime/Mystery
45,41-50,Female,Employed,more than 9 lakhs,Maharashtra,Thane,19.18,72.9633,Town/City,Crime/Mystery
45,41-50,Female,Employed,more than 9 lakhs,Maharashtra,Thane,19.18,72.9633,Town/City,Thriller
27,21-30,Female,Homemaker,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
27,21-30,Female,Homemaker,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
23,21-30,Female,Employed,between 3 and 6 lakhs,West Bengal,Chittranjan,23.8492,86.902,Town/City,Sci-Fi/Fantasy
23,21-30,Female,Employed,between 3 and 6 lakhs,West Bengal,Chittranjan,23.8492,86.902,Town/City,Horror
23,21-30,Female,Employed,between 3 and 6 lakhs,West Bengal,Chittranjan,23.8492,86.902,Town/City,Thriller
22,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Romantic Comedy
22,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Horror
22,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Crime/Mystery
22,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Thriller
22,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Anime
24,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Romantic Comedy
24,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Sci-Fi/Fantasy
24,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Horror
24,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Crime/Mystery
24,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Action
24,21-30,Female,Employed,between 3 and 6 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Thriller
50,41-50,Male,Self Employed,between 1 and  3 lakhs,Gujarat,Bhavnagar,21.765,75.7667,Town/City,Romantic Comedy
22,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Gandhinagar,23.22,72.68,Town/City,Romantic Comedy
21,21-30,Male,Employed,less than 1 lakh,Gujarat,Gandhinagar,23.22,72.68,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Employed,less than 1 lakh,Gujarat,Gandhinagar,23.22,72.68,Town/City,Crime/Mystery
21,21-30,Male,Employed,less than 1 lakh,Gujarat,Gandhinagar,23.22,72.68,Town/City,Action
21,21-30,Male,Employed,less than 1 lakh,Gujarat,Gandhinagar,23.22,72.68,Town/City,Thriller
27,21-30,Male,Employed,between 3 and 6 lakhs,Gujarat,Gandhinagar,23.22,72.68,Town/City,Romantic Comedy
27,21-30,Male,Employed,between 3 and 6 lakhs,Gujarat,Gandhinagar,23.22,72.68,Town/City,Sci-Fi/Fantasy
27,21-30,Male,Employed,between 3 and 6 lakhs,Gujarat,Gandhinagar,23.22,72.68,Town/City,Crime/Mystery
27,21-30,Male,Employed,between 3 and 6 lakhs,Gujarat,Gandhinagar,23.22,72.68,Town/City,Action
27,21-30,Male,Employed,between 3 and 6 lakhs,Gujarat,Gandhinagar,23.22,72.68,Town/City,Thriller
25,21-30,Male,Employed,between 1 and  3 lakhs,Gujarat,Gandhinagar,23.22,72.68,Town/City,Romantic Comedy
25,21-30,Male,Employed,between 1 and  3 lakhs,Gujarat,Gandhinagar,23.22,72.68,Town/City,Horror
25,21-30,Male,Employed,between 1 and  3 lakhs,Gujarat,Gandhinagar,23.22,72.68,Town/City,Thriller
40,31-40,Female,Employed,between 6 and 9 lakhs,Maharashtra,Thane,19.18,72.9633,Town/City,Romantic Comedy
40,31-40,Female,Employed,between 6 and 9 lakhs,Maharashtra,Thane,19.18,72.9633,Town/City,Sci-Fi/Fantasy
40,31-40,Female,Employed,between 6 and 9 lakhs,Maharashtra,Thane,19.18,72.9633,Town/City,Horror
40,31-40,Female,Employed,between 6 and 9 lakhs,Maharashtra,Thane,19.18,72.9633,Town/City,Crime/Mystery
40,31-40,Female,Employed,between 6 and 9 lakhs,Maharashtra,Thane,19.18,72.9633,Town/City,Thriller
34,31-40,Male,Employed,more than 9 lakhs,Kerala,Sulthan Bathery,11.6629,76.257,Rural,Sci-Fi/Fantasy
34,31-40,Male,Employed,more than 9 lakhs,Kerala,Sulthan Bathery,11.6629,76.257,Rural,Crime/Mystery
34,31-40,Male,Employed,more than 9 lakhs,Kerala,Sulthan Bathery,11.6629,76.257,Rural,Thriller
55,51-60,Female,Self Employed,less than 1 lakh,Gujarat,Bhavnagar,21.765,75.7667,Town/City,Sci-Fi/Fantasy
55,51-60,Female,Self Employed,less than 1 lakh,Gujarat,Bhavnagar,21.765,75.7667,Town/City,Thriller
55,51-60,Female,Self Employed,less than 1 lakh,Gujarat,Bhavnagar,21.765,75.7667,Town/City,Anime
30,21-30,Female,Employed,more than 9 lakhs,Gujarat,Ahmedabad,23.03,72.58,Metrpolitan,Romantic Comedy
30,21-30,Female,Employed,more than 9 lakhs,Gujarat,Ahmedabad,23.03,72.58,Metrpolitan,Crime/Mystery
30,21-30,Female,Employed,more than 9 lakhs,Gujarat,Ahmedabad,23.03,72.58,Metrpolitan,Thriller
30,21-30,Female,Employed,more than 9 lakhs,Gujarat,Ahmedabad,23.03,72.58,Metrpolitan,Comedy
29,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Romantic Comedy
29,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Crime/Mystery
29,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Thriller
29,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Anime
22,21-30,Female,Student,,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Sci-Fi/Fantasy
22,21-30,Female,Student,,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Crime/Mystery
22,21-30,Male,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Horror
22,21-30,Male,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
22,21-30,Male,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
22,21-30,Female,Student,,West Bengal,Haldia,22.0627,88.0833,Town/City,Romantic Comedy
22,21-30,Female,Student,,West Bengal,Haldia,22.0627,88.0833,Town/City,Crime/Mystery
22,21-30,Female,Student,,West Bengal,Haldia,22.0627,88.0833,Town/City,Thriller
25,21-30,Female,Employed,between 3 and 6 lakhs,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Romantic Comedy
25,21-30,Female,Employed,between 3 and 6 lakhs,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Sci-Fi/Fantasy
25,21-30,Female,Employed,between 3 and 6 lakhs,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Crime/Mystery
28,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Romantic Comedy
28,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Horror
28,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Crime/Mystery
28,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Thriller
47,41-50,Male,Employed,between 3 and 6 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Action
47,41-50,Female,Self Employed,between 1 and  3 lakhs,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
47,41-50,Female,Employed,between 6 and 9 lakhs,Maharashtra,Mumbai,18.9667,72.8333,Town/City,Romantic Comedy
47,41-50,Female,Employed,between 6 and 9 lakhs,Maharashtra,Mumbai,18.9667,72.8333,Town/City,Crime/Mystery
47,41-50,Female,Employed,between 6 and 9 lakhs,Maharashtra,Mumbai,18.9667,72.8333,Town/City,Anime
25,21-30,Female,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
25,21-30,Female,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
21,21-30,Female,Student,,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Crime/Mystery
22,21-30,Female,Employed,between 3 and 6 lakhs,Tamil Nadu,Coimbatore,11,76.9667,Town/City,Romantic Comedy
22,21-30,Female,Employed,between 3 and 6 lakhs,Tamil Nadu,Coimbatore,11,76.9667,Town/City,Horror
22,21-30,Female,Employed,between 3 and 6 lakhs,Tamil Nadu,Coimbatore,11,76.9667,Town/City,Crime/Mystery
22,21-30,Female,Employed,between 3 and 6 lakhs,Tamil Nadu,Coimbatore,11,76.9667,Town/City,Thriller
26,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Romantic Comedy
26,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Horror
26,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Crime/Mystery
26,21-30,Female,Employed,between 1 and  3 lakhs,Gujarat,Ahmedabad,23.03,72.58,Town/City,Thriller
26,21-30,Male,Unemployed,,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Sci-Fi/Fantasy
26,21-30,Male,Unemployed,,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Action
26,21-30,Male,Unemployed,,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Thriller
26,21-30,Male,Unemployed,,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Anime
23,21-30,Male,Student,,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Romantic Comedy
23,21-30,Male,Student,,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Crime/Mystery
21,21-30,Male,Student,,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Crime/Mystery
19,11-20,Male,Student,,Jammu and Kashmir,Rafiabad,34.2547,74.393,Rural,Thriller
23,21-30,Male,Student,,Jammu and Kashmir,Handwara,34.4,74.28,Town/City,Romantic Comedy
23,21-30,Male,Student,,Jammu and Kashmir,Handwara,34.4,74.28,Town/City,Crime/Mystery
26,21-30,Male,Employed,between 1 and  3 lakhs,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Crime/Mystery
23,21-30,Female,Student,,Jammu and Kashmir,Srinagar,34.0911,74.8061,Town/City,Sci-Fi/Fantasy
23,21-30,Female,Student,,Jammu and Kashmir,Srinagar,34.0911,74.8061,Town/City,Crime/Mystery
23,21-30,Female,Student,,Jammu and Kashmir,Srinagar,34.0911,74.8061,Town/City,Thriller
22,21-30,Female,Student,,Jammu and Kashmir,Baramulla,34.2,74.34,Rural,Romantic Comedy
22,21-30,Female,Student,,Jammu and Kashmir,Baramulla,34.2,74.34,Rural,Crime/Mystery
22,21-30,Female,Student,,Jammu and Kashmir,Baramulla,34.2,74.34,Rural,Anime
18,11-20,Male,Student,,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Romantic Comedy
18,11-20,Male,Student,,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Action
18,11-20,Male,Student,,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Thriller
23,21-30,Female,Student,,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Romantic Comedy
23,21-30,Female,Student,,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Horror
15,11-20,Male,Student,,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Romantic Comedy
15,11-20,Male,Student,,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Horror
15,11-20,Male,Student,,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Action
23,21-30,Female,Student,,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Anime
21,21-30,Female,Employed,between 1 and  3 lakhs,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
21,21-30,Female,Employed,between 1 and  3 lakhs,Bihar,Patna,25.61,85.1414,Town/City,Crime/Mystery
21,21-30,Female,Employed,between 1 and  3 lakhs,Bihar,Patna,25.61,85.1414,Town/City,Thriller
22,21-30,Male,Employed,more than 9 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Romantic Comedy
22,21-30,Male,Employed,more than 9 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Action
22,21-30,Male,Employed,more than 9 lakhs,Gujarat,Vadodara,22.3,73.2,Town/City,Comedy
23,21-30,Female,Student,,Gujarat,Vadodara,22.3,73.2,Town/City,Romantic Comedy
23,21-30,Female,Student,,Gujarat,Vadodara,22.3,73.2,Town/City,Anime
